FundID,ISIN,CUSIP,Ticker,SEDOL,Basket Shares,Currency,Country Restriction,Trade Country,IDENTIFIER,CIN,SSC_ASSET_ID,ROUND LOT,TIP FACTOR,PAR,INTEREST RATE,MATURITY DATE,FUND TICKER,FUND NAME,BASKET DATE,CORPORATE ACTION FACTOR,INTEREST FACTOR,SUPPRESSPRICE,SUPPLEMENTAL_ID_1,SUPPLEMENTAL_ID_2,RIC,BBG,DERIV_TYPE
HRTM,ES0178430E18,879382109,TEF,5732524,2193334,EUR,N,ES,,,,,,,,,,,,,,,ST.ES.MA.TEF,,,,
HRTM,NO0010063308,,TEL,4732495,651622,NOK,N,NO,,,,,,,,,,,,,,,ST.NO.OL.TEL,,,,
HRTM,SE0005190238,,TEL2B,B97C733,587589,SEK,N,SE,,,,,,,,,,,,,,,ST.SE.ST.TEL2B,,,,
HRTM,SE0000667925,,TELIA,5978384,2351700,SEK,N,SE,,,,,,,,,,,,,,,ST.SE.ST.TELIA,,,,
HRTP,US89832Q1094,89832Q109,TFC,BKP7287,123583,USD,N,US,,,,,,,,,,,,,,,ST.US.US.TFC,,,,
HRAS,US4642886539,464288653,TLH,B1MYR61,116864,USD,N,US,,,,,,,,,,,,,,,ST.US.US.TLH,,,,
HRAS,US4642874329,464287432,TLT,2971546,2860883,USD,N,US,,,,,,,,,,,,,,,ST.US.US.TLT,,,,
HRTH,US8835561023,883556102,TMO,2886907,112839,USD,N,US,,,,,,,,,,,,,,,ST.US.US.TMO,,,,
HRQM,CA89156V1067,89156V106,TOU,B3QJ0H8,8471,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TOU,,,,
HRQN,CA89156V1067,89156V106,TOU,B3QJ0H8,1045,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TOU,,,,
HRQM,CA8849038085,884903808,TRI,BPLLTY3,3284,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TRI,,,,
HRQN,CA8849038085,884903808,TRI,BPLLTY3,433,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TRI,,,,
HRT0,CA87807B1076,87807B107,TRP,BJMY6G0,36547,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TRP,,,,
HRTM,CA87807B1076,87807B107,TRP,BJMY6G0,190977,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TRP,,,,
HRQA,CA87807B1076,87807B107,TRP,BJMY6G0,62013,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TRP,,,,
HRQM,CA87807B1076,87807B107,TRP,BJMY6G0,28795,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TRP,,,,
HRQN,CA87807B1076,87807B107,TRP,BJMY6G0,3672,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TRP,,,,
HRAX,CA4179071028,417907102,TRVI,BNLYV75,2220267,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TRVI,,,,
HRVF,CA4179071028,417907102,TRVI,BNLYV75,90227,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TRVI,,,,
HRVN,CA4179071028,417907102,TRVI,BNLYV75,23542,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TRVI,,,,
HRVO,CA4179071028,417907102,TRVI,BNLYV75,35774,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TRVI,,,,
HRV1,US88160R1014,88160R101,TSLA,B616C79,547478,USD,N,US,,,,,,,,,,,,,,,ST.US.US.TSLA,,,,
HRQP,US88160R1014,88160R101,TSLA,B616C79,10155,USD,N,US,,,,,,,,,,,,,,,ST.US.US.TSLA,,,,
HRRA,CA41756Q1028,41756Q102,TSLY,BTGTS09,10970306,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.TSLY,,,,
HRT0,FR0000120271,F92124100,TTE,B15CVJ3,30028,USD,N,US,,,,,,,,,,,,,,,ST.US.US.TTE,,,,
HR21,US8825081040,882508104,TXN,2885409,131034,USD,N,US,,,,,,,,,,,,,,,ST.US.US.TXN,,,,
HRVP,US8832031012,883203101,TXT,2885937,29237,USD,N,US,,,,,,,,,,,,,,,ST.US.US.TXT,,,,
HRTY,US9100471096,910047109,UAL,B4QG225,15331,USD,N,US,,,,,,,,,,,,,,,ST.US.US.UAL,,,,
HRVG,US9100471096,910047109,UAL,B4QG225,17923,USD,N,US,,,,,,,,,,,,,,,ST.US.US.UAL,,,,
HRVP,US90353T1007,90353T100,UBER,BK6N347,32924,USD,N,US,,,,,,,,,,,,,,,ST.US.US.UBER,,,,
HRTG,US9026531049,902653104,UDR,2727910,14491,USD,N,US,,,,,,,,,,,,,,,ST.US.US.UDR,,,,
HRTH,US91324P1021,91324P102,UNH,2917766,225235,USD,N,US,,,,,,,,,,,,,,,ST.US.US.UNH,,,,
HRT9,US91324P1021,91324P102,UNH,2917766,63530,USD,N,US,,,,,,,,,,,,,,,ST.US.US.UNH,,,,
HRVP,US9078181081,907818108,UNP,2914734,11034,USD,N,US,,,,,,,,,,,,,,,ST.US.US.UNP,,,,
HRVP,US9113121068,911312106,UPS,2517382,25666,USD,N,US,,,,,,,,,,,,,,,ST.US.US.UPS,,,,
HRVP,US9113631090,911363109,URI,2134781,3172,USD,N,US,,,,,,,,,,,,,,,ST.US.US.URI,,,,
HRTP,US9029733048,902973304,USB,2736035,111468,USD,N,US,,,,,,,,,,,,,,,ST.US.US.USB,,,,
HRTG,GB0006928617,,UTG,0692861,87096,GBP,N,GB,,,,,,,,,,,,,,,ST.GB.L.UTG,,,,
HRTM,GB00B39J2M42,B39J2M903,UU,B39J2M4,598850,GBP,N,GB,,,,,,,,,,,,,,,ST.GB.L.UU,,,,
HRT9,US92826C8394,92826C839,V,B2PZN04,67019,USD,N,US,,,,,,,,,,,,,,,ST.US.US.V,,,,
HRTJ,US92826C8394,92826C839,V,B2PZN04,1111,USD,N,US,,,,,,,,,,,,,,,ST.US.US.V,,,,
HRTX,DE000A0JL9W6,,VBK,B1FQQK1,12353,EUR,N,DE,,,,,,,,,,,,,,,ST.DE.DE.VBK,,,,
HRTM,AT0000746409,,VER,4661607,167542,EUR,N,AT,,,,,,,,,,,,,,,ST.AT.VI.VER,,,,
HRTX,AT0000746409,,VER,4661607,5765,EUR,N,AT,,,,,,,,,,,,,,,ST.AT.VI.VER,,,,
HRVL,US92206C7065,92206C706,VGIT,B4K0KC9,125168,USD,N,US,,,,,,,,,,,,,,,ST.US.US.VGIT,,,,
HRAS,US92206C8477,92206C847,VGLT,B4NHMR6,534506,USD,N,US,,,,,,,,,,,,,,,ST.US.US.VGLT,,,,
HRTY,US9256521090,925652109,VICI,BYWH073,47870,USD,N,US,,,,,,,,,,,,,,,ST.US.US.VICI,,,,
HRVG,US9256521090,925652109,VICI,BYWH073,58846,USD,N,US,,,,,,,,,,,,,,,ST.US.US.VICI,,,,
HRTM,FR0000124141,403187909,VIE,4031879,279450,EUR,N,FR,,,,,,,,,,,,,,,ST.FR.PA.VIE,,,,
HRTY,BMG93A5A1010,,VIK,BRDXKH1,13565,USD,N,US,,,,,,,,,,,,,,,ST.US.US.VIK,,,,
HRVG,BMG93A5A1010,,VIK,BRDXKH1,16609,USD,N,US,,,,,,,,,,,,,,,ST.US.US.VIK,,,,
HRT0,US91913Y1001,91913Y100,VLO,2041364,10982,USD,N,US,,,,,,,,,,,,,,,ST.US.US.VLO,,,,
HRTM,GB00BH4HKS39,ACI07KLY6,VOD,BH4HKS3,7971075,GBP,N,GB,,,,,,,,,,,,,,,ST.GB.L.VOD,,,,
HRTJ,CA92919V4055,92919V405,VOYG,BN7P9F6,102011,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.VOYG,,,,
HRTX,DK0061539921,,VWS,BN4MYF5,12771,DKK,N,DK,,,,,,,,,,,,,,,ST.DK.CO.VWS,,,,
HRT9,US92343V1044,92343V104,VZ,2090571,561597,USD,N,US,,,,,,,,,,,,,,,ST.US.US.VZ,,,,
HRQM,CA94106B1013,94106B101,WCN,BYQFRK5,8740,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.WCN,,,,
HRQN,CA94106B1013,94106B101,WCN,BYQFRK5,1164,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.WCN,,,,
HRT9,US9497461015,949746101,WFC,2649100,250842,USD,N,US,,,,,,,,,,,,,,,ST.US.US.WFC,,,,
HRTP,US9497461015,949746101,WFC,2649100,65376,USD,N,US,,,,,,,,,,,,,,,ST.US.US.WFC,,,,
HRTY,US98311A1051,98311A105,WH,BF108P4,3364,USD,N,US,,,,,,,,,,,,,,,ST.US.US.WH,,,,
HRVG,US98311A1051,98311A105,WH,BF108P4,4580,USD,N,US,,,,,,,,,,,,,,,ST.US.US.WH,,,,
HRTJ,US97651M1099,97651M109,WIT,2646123,136526,USD,N,US,,,,,,,,,,,,,,,ST.US.US.WIT,,,,
HRT9,US9311421039,931142103,WMT,2936921,185281,USD,N,US,,,,,,,,,,,,,,,ST.US.US.WMT,,,,
HRCL,US9311421039,931142103,WMT,2936921,4406,USD,N,US,,,,,,,,,,,,,,,ST.US.US.WMT,,,,
HRQM,CA9611485090,961148509,WN,2956662,6418,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.WN,,,,
HRQN,CA9611485090,961148509,WN,2956662,795,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.WN,,,,
HRQM,CA9628791027,962879102,WPM,BF13KN5,10370,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.WPM,,,,
HRQN,CA9628791027,962879102,WPM,BF13KN5,1294,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.WPM,,,,
HRQM,CA92938W2022,92938W202,WSP,BHR3R21,3023,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.WSP,,,,
HRQN,CA92938W2022,92938W202,WSP,BHR3R21,400,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.WSP,,,,
HRTJ,US88080T1043,88080T104,WULF,BNBRMS2,43181,USD,N,US,,,,,,,,,,,,,,,ST.US.US.WULF,,,,
HRQL,US88080T1043,88080T104,WULF,BNBRMS2,146701,USD,N,US,,,,,,,,,,,,,,,ST.US.US.WULF,,,,
HRTY,US9831341071,983134107,WYNN,2963811,3314,USD,N,US,,,,,,,,,,,,,,,ST.US.US.WYNN,,,,
HRVG,US9831341071,983134107,WYNN,2963811,4212,USD,N,US,,,,,,,,,,,,,,,ST.US.US.WYNN,,,,
HRQM,CA87262K1057,87262K105,X,B8KH5G7,10099,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.X,,,,
HRQN,CA87262K1057,87262K105,X,B8KH5G7,1254,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.X,,,,
HRT0,US30231G1022,30231G102,XOM,2326618,15524,USD,N,US,,,,,,,,,,,,,,,ST.US.US.XOM,,,,
HRCL,US30231G1022,30231G102,XOM,2326618,3029,USD,N,US,,,,,,,,,,,,,,,ST.US.US.XOM,,,,
HRVN,CA46431A1093,46431A109,XSB,2947246,38253,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.XSB,,,,
HRVO,CA46431A1093,46431A109,XSB,2947246,60541,CAD,N,CA,,,,,,,,,,,,,,,ST.CA.TO.XSB,,,,
HRTJ,US8522341036,852234103,XYZ,BYNZGK1,17664,USD,N,US,,,,,,,,,,,,,,,ST.US.US.XYZ,,,,
HRQL,US8522341036,852234103,XYZ,BYNZGK1,73626,USD,N,US,,,,,,,,,,,,,,,ST.US.US.XYZ,,,,
HRA7,US8522341036,852234103,XYZ,BYNZGK1,53343,USD,N,US,,,,,,,,,,,,,,,ST.US.US.XYZ,,,,
HRTH,US98978V1035,98978V103,ZTS,B95WG16,518507,USD,N,US,,,,,,,,,,,,,,,ST.US.US.ZTS,,,,
